url,name,state,weather
http://www.nps.gov/olym/planyourvisit/weather.htm,Olympic National Park,Washington,"Overall, the Olympic Peninsula has a moderate marine climate with pleasant summers and mild, wet winters.

Summers tend to be fair and warm, with high temperatures between 65 and 75 degrees F. July, August and September are the driest months, with heavier precipitation during the rest of the year.

While winters are mild at lower elevation, with temperatures in the 30's and 40's, snowfall can be heavy in the mountains, with accumulations of up to 10 feet common."
http://www.nps.gov/orca/planyourvisit/weather.htm,Oregon Caves National Monument & Preserve,Oregon,"The elevation at the Monument is 4,000 feet (1,220 meters) and as a result, we experience comfortable summer temperatures (65-85 F, 18-29 C) and snowy winters. The climate of the region is strongly influenced by the ocean which contributes to over 50 inches of rain per year. Expect rainy weather during spring and fall at the Monument and bring your rain gear!

Winter WeatherWinter Weather Driving AdvisoryIf you are traveling to Oregon Caves during October through April, be aware of the snow hazards predicted. Visit NOAA for more information, and call or email Oregon Caves regarding snow conditions. If you do drive up to the Monument or Preserve, it is recommended that you carry chains or have traction tires. Be aware that tours are seasonal and are not offered from late fall to mid-spring. However, Oregon Caves National Monument and Preserve is always open to visitors. Occasionally in winter, snow can temporarily close park roads until they are plowed."
http://www.nps.gov/oreg/planyourvisit/weather.htm,Oregon National Historic Trail,,
http://www.nps.gov/orpi/planyourvisit/weather.htm,Organ Pipe Cactus National Monument,Arizona,"Through the YearOrgan Pipe Cactus National Monument is where summer spends the winter... warm days (60s F) and chilly nights (40s F) are common during the late fall to early spring, with occasional rains. Most of our visitation happens between December and March. Consistent winter rains will produce gorgeous spring wildflowers. Early summer days are hot and dry with temperatures in the 100's and humidity below 10%. Late summer monsoons bring fantastic lighting and furious thunderstorms. Temperatures drop to 90s, however the humidity increases. Plan on getting up early and taking an afternoon siesta in the shade if you plan to visit us in the summertime."
http://www.nps.gov/ovvi/planyourvisit/weather.htm,Overmountain Victory National Historic Trail,,
http://www.nps.gov/oxhi/planyourvisit/weather.htm,Oxon Cove  Park & Oxon Hill Farm ,,
http://www.nps.gov/ozar/planyourvisit/weather.htm,Ozark National Scenic Riverways,,
http://www.nps.gov/pais/planyourvisit/weather.htm,Padre Island National Seashore,Texas,"Typical Weather Conditions:Padre Island has long, hot summers and short, mild winters. Most rain falls near the beginning and end of hurricane and tropical storm season, which lasts from June to October.

Spring –daytime temperatures average in the 70s-80s Fahrenheit, with lows in the 50s-60s.

Summer – daytime temperatures are usually in the mid-90s Fahrenheit, with very humid conditions. Lows are usually in the 70s. Afternoon and evening sea breezes help to moderate temperatures.

Winter – high temperatures are usually between 50°-70° Fahrenheit but can occasionally drop into the upper 30s. Sudden, strong cold fronts can move through, bringing gale force winds and dropping temperatures quickly. The wintertime climate is typically dry, though most of the year's rainfall occurs in the winter."
http://www.nps.gov/paal/planyourvisit/weather.htm,Palo Alto Battlefield National Historical Park,,
http://www.nps.gov/para/planyourvisit/weather.htm,Parashant Grand Canyon-Parashant National Monument,,
http://www.nps.gov/pagr/planyourvisit/weather.htm,Paterson Great Falls National Historical Park,New Jersey,"Spring: 50-70F, sunny with some rain

Summer: 70-90F, mostly sunny with some rain

Winter: 0-35F, snow is commonFall: 50-70F"
http://www.nps.gov/peri/planyourvisit/weather.htm,Pea Ridge National Military Park,Arkansas,"The park is situated in Benton County, in extreme northwestern Arkansas. Winters are generally mild with average low temperatures around 35 degrees. Occasional fronts may cause extremes in low temperatures, with heavy precipitation. Summers are generally hot and humid with average highs in the 90 degree range. Fall and spring are comparable transition seasons with very comfortable temperatures and abundant precipitation. Sudden thunderstorms, lightning, hail and tornado conditions are prevalent during spring and summer weather patterns. Please click on the following link for more information about current weather conditions:  More"
http://www.nps.gov/peco/planyourvisit/weather.htm,Pecos National Historical Park,New Mexico,"Church under cloudy summer sky.

Winter view of church in fog."
http://www.nps.gov/pimi/planyourvisit/weather.htm,Peirce Mill ,,
http://www.nps.gov/paav/planyourvisit/weather.htm,Pennsylvania Avenue National Historic Site,,
http://www.nps.gov/pevi/planyourvisit/weather.htm,Perry's Victory & International Peace Memorial,Ohio,"Summer months can be extremely hot and humid, with occasional and sudden severe thunderstorms.

Fall and spring are pleasant with cool temperatures and brisk winds.

During the Winter the Memorial and Visitor Center are closed."
http://www.nps.gov/pete/planyourvisit/weather.htm,Petersburg National Battlefield,Virginia,"Winters can be a bit extreme in south central Virginia. Temperatures are often below freezing in January and February so visitors are encouraged to dress appropriately. Spring and fall are fairly mild, however, jackets are encouraged. Summers are often hot and humid with heat indexes often topping 100 degrees. Visitors are encouraged to bring lots of water and to use sunblock."
http://www.nps.gov/pefo/planyourvisit/weather.htm,Petrified Forest National Park,Arizona,Petrified Forest National Park is a semi-arid grassland. Temperatures range from above 100° F (38° C) to well below freezing. About 10 inches (25.4 cm) of moisture comes during infrequent snow in the winter and often violent summer thunder-storms. Animals and plants are adapted to extremes in temperature and moisture. You should be ready too. Check out the forecast before you arrive and plan accordingly.
http://www.nps.gov/petr/planyourvisit/weather.htm,Petroglyph National Monument,,
http://www.nps.gov/piro/planyourvisit/weather.htm,Pictured Rocks National Lakeshore,Michigan,"ClimateLake Superior greatly ameliorates temperature extremes, slowing spring warming and the onset of winter. The coldest months average well below 0°C (32°F) and the warmer months about 22°C (70°F).

The average date of the last freezing temperature in spring is June 8, and the average first fall freeze is September 23; however, freezing can occur during any month. The freeze-free period, or growing season, averages 107 days annually.

The area is the second-most cloudy region of the United States, characterized by an annual mean cloud cover of 70 percent. Much of the cloudiness occurs in autumn and winter, and can be attributed to cool air flowing over Lake Superior being warmed along the shore and forming clouds. This condition also often results in rain, fog, and snow. Spring is relatively clear due the cold water surface of the lake."
http://www.nps.gov/pinn/planyourvisit/weather.htm,Pinnacles National Park,California,"Pinnacles National Park has a Mediterranean climate with hot and dry summers, and mild winters with moderate precipitation. The park is several miles inland from the Pacific Ocean, without the moderating effects that coastal regions of California such as the San Francisco Bay Area experience. Hence, a wider variation in seasonal temperatures can be expected in the local area. On July or August day, daytime temperatures over 100° F are not uncommon, while overnight subfreezing winter temperatures are not uncommon.  Spring and fall are typically the most pleasant weather for hiking and visiting the park.

The steep hiking trails combined with the typically dry weather make it very important for park visitors to carry plenty of drinking water in any season. One of the most common incidents that park staff and volunteers respond to are hikers who have dehydration related emergencies. Many of the trails in the park are exposed to direct sun with little shade. Sun protection (hat, sunscreen, lightweight long-sleeve and long-pants) can make your trip much more enjoyable and safe.  In winter months, warm layers, and a light rain repellent jacket can help you stay warm and dry from rain and showers. In heavy rain events that produce flooding, be careful at stream crossings, and check with a ranger about trail conditions for hazardous areas such as the Balconies Cave Trail."
